Rank,Previous,ID,Assoc,Gender,Name,Points,Previous Points,WeekNum,MonthNum,YearNum
25,25,117821;123672,JPN,W,HAYATA Hina/ITO Mima,480,480,49,0,2020
26,26,102265;112019,CHN,W,CHEN Meng/DING Ning,470,470,49,0,2020
27,27,106788;111871,RUS,W,NOSKOVA Yana/VOROBEVA Olga,450,450,49,0,2020
28,28,105482;112019,CHN,W,LIU Shiwen/CHEN Meng,440,440,49,0,2020
28,28,105482;115760,CHN,W,LIU Shiwen/GU Yuting,440,440,49,0,2020
30,30,105159;115037,HKG,W,LEE Ho Ching/SOO Wai Yam Minnie,420,420,49,0,2020
31,31,115037;123505,HKG,W,SOO Wai Yam Minnie/ZHU Chengzhu,410,410,49,0,2020
32,32,111065;114726,GER,W,MITTELHAM Nina/SOLJA Petrissa,400,400,49,0,2020
33,33,100032;115216,EGY,W,ABDEL-AZIZ Farah/EL-ERAKY Reem,390,390,49,0,2020
33,33,108658;114726,GER,W,LANG Kristin/MITTELHAM Nina,390,390,49,0,2020
35,35,107477;111012,MIX,W,POLCANOVA Sofia/SZOCS Bernadette,385,385,49,0,2020
36,36,112368;131401,KOR,W,YANG Haeun/CHOI Hyojoo,380,380,49,0,2020
37,37,102427;115402,ESP,W,DVORAK Galia/ZHANG Xuan,370,370,49,0,2020
38,38,112356;137894,FRA,W,LOEUILLETTE Stephanie/YUAN Jia Nan ^,360,360,49,0,2020
38,38,109777;117294,CHI,W,VEGA Paulina/ORTEGA Daniela,360,360,49,0,2020
38,38,120560;121881,BLR,W,BOGDANOVA Nadezhda/TRIGOLOS Daria,360,360,49,0,2020
38,38,111656;113908,EGY,W,HELMY Yousra/MESHREF Dina,360,360,49,0,2020
38,38,101000;109272,AUS,W,BROMLEY Michelle/TAPPER Melissa,360,360,49,0,2020
43,43,120187;121074,SRB,W,LUPULESKU Izabela/SURJAN Sabina,355,355,49,0,2020
44,44,111601;119789,CHN,W,MU Zi/CHEN Ke,330,330,49,0,2020
44,44,112019;117332,CHN,W,CHEN Meng/ZHU Yuling,330,330,49,0,2020
44,44,102265;117332,CHN,W,DING Ning/ZHU Yuling,330,330,49,0,2020
44,44,111053;119109,ARG,W,ARGUELLES Camila/CODINA Ana,330,330,49,0,2020
48,48,133405;133410,JPN,W,ODO Satsuki/NAKAMORI Honami,325,325,49,0,2020
49,49,106788;107477,MIX,W,NOSKOVA Yana/POLCANOVA Sofia,300,300,49,0,2020
49,49,106114;106788,RUS,W,MIKHAILOVA Polina/NOSKOVA Yana,300,300,49,0,2020
51,51,102316;108226,ROU,W,MONTEIRO DODEAN Daniela/SAMARA Elizabeta,295,295,49,0,2020
52,52,104793;123894,THA,W,KOMWONG Nanthana/SAWETTABUT Jinnipa,290,290,49,0,2020
53,53,118994;119285,KOR,W,JEON Jihee/LEE Zion,285,285,49,0,2020
53,53,111849;114726,GER,W,SHAN ^ Xiaona/MITTELHAM Nina,285,285,49,0,2020
55,55,110995;115413,ITA,W,VIVARELLI Debora/PICCOLIN Giorgia,280,280,49,0,2020
56,56,112357;116874,FRA,W,GASNIER Laura/ZARIF Audrey,270,270,49,0,2020
56,56,102863;121401,POR,W,SHAO Jieni ^/YU Fu ^,270,270,49,0,2020
58,58,110560;111072,MIX,W,XIAO Maria/ZHANG Mo,260,260,49,0,2020
59,59,112356;116874,FRA,W,LOEUILLETTE Stephanie/ZARIF Audrey,250,250,49,0,2020
60,60,114158;118994,KOR,W,YOO Eunchong/JEON Jihee,240,240,49,0,2020
61,61,115104;117142,ALG,W,KESSACI Katia/LOGHRAIBI Lynda,235,235,49,0,2020
62,62,108226;111012,ROU,W,SAMARA Elizabeta/SZOCS Bernadette,225,225,49,0,2020
62,62,102472;107525,MIX,W,EKHOLM Matilda/POTA Georgina,225,225,49,0,2020
62,62,106706;112280,LUX,W,DE NUTTE Sarah/NI Xia Lian,225,225,49,0,2020
62,62,111772;111882,MIX,W,LI Jie/LI Qian,225,225,49,0,2020
66,66,116674;118777,GER,W,MANTZ Chantal/WAN Yuan,220,220,49,0,2020
66,66,122052;131401,KOR,W,LEE Eunhye/CHOI Hyojoo,220,220,49,0,2020
66,66,112019;115760,CHN,W,CHEN Meng/GU Yuting,220,220,49,0,2020
66,66,118994;123977,KOR,W,JEON Jihee/SHIN Yubin,220,220,49,0,2020
66,66,102265;131163,CHN,W,DING Ning/SUN Yingsha,220,220,49,0,2020
71,71,121040;121041,POL,W,WEGRZYN Anna/WEGRZYN Katarzyna,213,213,49,0,2020
72,72,113300;114706,TPE,W,CHENG Hsien-Tzu/LIU Hsing-Yin,210,210,49,0,2020
72,72,115781;131164,PRK,W,KIM Song I/KIM Jin Hyang,210,210,49,0,2020
74,74,107194;117365,IND,W,MUKHERJEE Sutirtha/PATKAR Madhurika,205,205,49,0,2020
74,74,112086;123791,RSA,W,MOOKREY Simeen/PATEL Danisha,205,205,49,0,2020
76,76,112357;116921,FRA,W,GASNIER Laura/CHASSELIN Pauline,190,190,49,0,2020
77,77,107477;117819,AUT,W,POLCANOVA Sofia/HAMAMOTO ^^ Yui,185,185,49,0,2020
77,77,115430;118893,MIX,W,HO Tin-Tin/MISCHEK Karoline,185,185,49,0,2020
79,79,105779;113943,CRO,W,MALOBABIC Ivana/JAZBEC Ida,180,180,49,0,2020
80,80,117373;124162,TPE,W,HUANG Yu-Wen/LI Yu-Jhun,175,175,49,0,2020
80,80,113711;117463,ROU,W,CIOBANU Irina/DIACONU Adina,175,175,49,0,2020
82,82,122052;123113,KOR,W,KIM Hayeong ^/LEE Eunhye,165,165,49,0,2020
82,82,110560;123735,CAN,W,ZHANG Mo/XU Joyce,165,165,49,0,2020
82,82,102265;105482,CHN,W,DING Ning/LIU Shiwen,165,165,49,0,2020
82,82,121017;123938,FIJ,W,YEE Grace Rosi/YEE Sally,165,165,49,0,2020
82,82,117334;121403,CHN,W,CHEN Xingtong/LI Jiayi,165,165,49,0,2020
82,82,122261;123848,JPN,W,SATO Hitomi/SHIBATA Saki,165,165,49,0,2020
82,82,112462;112463,PUR,W,RIOS Daniely/DIAZ Melanie,165,165,49,0,2020
82,82,121401;145629,POR,W,SHAO ^ Jieni/LUO Xue,165,165,49,0,2020
90,90,115043;117899,MIX,W,DOVAL Ilka/RI Hyon Sim,160,160,49,0,2020
90,90,113111;117334,CHN,W,CHE Xiaoxi/LI Jiayi,160,160,49,0,2020
92,92,104923;113942,CZE,W,ADAMKOVA Karin/KUCEROVA Aneta,153,153,49,0,2020
93,93,119285;131401,KOR,W,CHOI Hyojoo/LEE Zion,150,150,49,0,2020
93,93,123575;123579,SGP,W,WONG Xin Ru/GOI Rui Xuan,150,150,49,0,2020
95,95,111119;131654,PAR,W,OVELAR Lucero/MUTTI Cielo,145,145,49,0,2020
95,95,110286;113418,BRA,W,YAMADA Jessica/KUMAHARA Caroline,145,145,49,0,2020
97,97,120846;131401,KOR,W,CHOI Hyojoo/KIM Jiho,140,140,49,0,2020
97,97,105159;106660,HKG,W,LEE Ho Ching/NG Wing Nam,140,140,49,0,2020
97,97,115037;115543,HKG,W,SOO Wai Yam Minnie/DOO Hoi Kem,140,140,49,0,2020
97,97,111012;111072,MIX,W,SZOCS Bernadette/XIAO Maria,140,140,49,0,2020
97,97,104092;105111,AUS,W,JEE ^^ Minhyung/LAY Jian Fang,140,140,49,0,2020
97,97,123977;131401,KOR,W,CHOI Hyojoo/SHIN Yubin,140,140,49,0,2020
97,97,114882;116874,FRA,W,PFEFER Laura/ZARIF Audrey,140,140,49,0,2020
104,104,134995;135179,JPN,W,SOMA Yumeno/OJIO Haruna,135,135,49,0,2020
105,105,105469;108843,AUT,W,LIU Jia/SOLJA Amelie,130,130,49,0,2020
105,105,110286;121623,BRA,W,YAMADA Jessica/TAKAHASHI Bruna,130,130,49,0,2020
107,107,122741;124165,TPE,W,YU Hsiu-Ting/CHIEN Tung-Chuan,125,125,49,0,2020
108,108,117924;133690,JPN,W,MORITA Ayane/UMEMURA Yuka,120,120,49,0,2020
108,108,111066;116674,GER,W,WINTER Sabine/MANTZ Chantal,120,120,49,0,2020
108,108,110797;114105,TPE,W,CHEN Szu-Yu/CHENG I-Ching,120,120,49,0,2020
108,108,122052;123977,KOR,W,LEE Eunhye/SHIN Yubin,120,120,49,0,2020
108,108,111849;118762,GER,W,HAN Ying ^/SHAN Xiaona ^,120,120,49,0,2020
113,113,132724;134085,MAS,W,CHANG Li Sian Alice/TEE Ai Xin,115,115,49,0,2020
114,114,108843;118893,AUT,W,MISCHEK Karoline/SOLJA Amelie,110,110,49,0,2020
114,114,113300;124162,TPE,W,LIU Hsing-Yin/LI Yu-Jhun,110,110,49,0,2020
114,114,133820;145066,PRK,W,RYU Il Gyong/KO Su Yong,110,110,49,0,2020
114,114,102445;106868,NGR,W,AKPAN Cecilia/EDEM Offiong,110,110,49,0,2020
114,114,120777;122428,MIX,W,LUNG Lisa/DRAGOMAN Andreea,110,110,49,0,2020
114,114,115043;118126,MIX,W,DOVAL Ilka/PAREDES Nathaly,110,110,49,0,2020
114,114,131164;132886,PRK,W,KIM Jin Hyang/PYON Song Gyong,110,110,49,0,2020
114,114,123684;131395,IND,W,KAMATH Archana Girish/CHITALE Diya Parag,110,110,49,0,2020
114,114,100868;121714,SVK,W,BALAZOVA Barbora/KUKULKOVA Tatiana,110,110,49,0,2020
123,123,111065;111066,GER,W,SOLJA Petrissa/WINTER Sabine,105,105,49,0,2020
123,123,131818;136521,MRI,W,HOSENALLY Oumehani/JALIM Nandeshwaree,105,105,49,0,2020
123,123,102949;108875,UKR,W,BILENKO Tetyana/GAPONOVA Ganna,105,105,49,0,2020
123,123,100503;110881,COD,W,LITOBAKA Ammadine/NZANGANI Cyntia,105,105,49,0,2020
123,123,102445;114685,NGR,W,EDEM Offiong/EFFIOM Janet,105,105,49,0,2020
123,123,106995;122193,NGR,W,ORIBAMISE Esther/OSHONAIKE Olufunke,105,105,49,0,2020
123,123,111628;131342,SGP,W,YU Mengyu/ZENG Jian ^^,105,105,49,0,2020
123,123,113309;131618,MEX,W,SILVA Yadira/BARCENAS Clio,105,105,49,0,2020
123,123,102472;118507,SWE,W,EKHOLM Matilda/KALLBERG Christina,105,105,49,0,2020
132,132,115789;119749,TPE,W,HUANG Hsin/HUANG Yu-Chiao,100,100,49,0,2020
132,132,117811;123505,HKG,W,MAK Tze Wing/ZHU Chengzhu ^,100,100,49,0,2020
132,132,113701;116880,NED,W,EERLAND Britt/VERMAAS Kim,100,100,49,0,2020
132,132,115402;122272,ESP,W,GARCIA Ana/ZHANG Xuan,100,100,49,0,2020
132,132,109453;121623,MIX,W,TODOROVIC Andrea/TAKAHASHI Bruna,100,100,49,0,2020
137,137,118774;120777,BEL,W,DEGRAEF Margo/LUNG Lisa,95,95,49,0,2020
138,138,106864;121714,SVK,W,KUKULKOVA Tatiana/ODOROVA Eva,90,90,49,0,2020
138,138,114893;115413,ITA,W,COLANTONI Chiara/PICCOLIN Giorgia,90,90,49,0,2020
138,138,112453;135286,CRO,W,JEGER Mateja/SUN Jiayi ^,90,90,49,0,2020
138,138,103352;113942,CZE,W,CECHOVA Dana/ADAMKOVA Karin,90,90,49,0,2020
138,138,121706;121888,RUS,W,KOLISH Anastasia/TAILAKOVA Mariia,90,90,49,0,2020
143,143,123579;131342,SGP,W,GOI Rui Xuan/ZENG ^^ Jian,85,85,49,0,2020
143,143,114127;123505,HKG,W,LI Ching Wan/ZHU Chengzhu ^,85,85,49,0,2020
143,143,108226;110762,MIX,W,SAMARA Elizabeta/MA ^^ Wenting,85,85,49,0,2020
143,143,108657;110762,MIX,W,SIKORSKA Magdalena/MA ^^ Wenting,85,85,49,0,2020
143,143,115902;119529,CHN,W,ZHANG Qiang/FAN Siqi,85,85,49,0,2020
143,143,102714;115902,CHN,W,FENG Yalan/ZHANG Qiang,85,85,49,0,2020
143,143,113617;136309,JPN,W,MAEDA Miyu/AKAE Kaho,85,85,49,0,2020
150,150,106788;121706,RUS,W,NOSKOVA Yana/TAILAKOVA Mariia,80,80,49,0,2020
150,150,119749;119860,TPE,W,HUANG Yu-Chiao/CHEN Ting-Ting,80,80,49,0,2020
150,150,102427;111012,MIX,W,DVORAK Galia/SZOCS Bernadette,80,80,49,0,2020
150,150,106660;115543,HKG,W,NG Wing Nam/DOO Hoi Kem,80,80,49,0,2020
150,150,119797;133895,CHN,W,QIAN Tianyi/SUN Mingyang,80,80,49,0,2020
150,150,133405;144633,JPN,W,ODO Satsuki/IDESAWA Kyoka,80,80,49,0,2020
150,150,107194;115920,IND,W,BATRA Manika/PATKAR Madhurika,80,80,49,0,2020
150,150,111833;123894,THA,W,SAWETTABUT Jinnipa/SAWETTABUT Suthasini,80,80,49,0,2020
150,150,107156;117132,KOR,W,LEE Yujin/PARK Joohyun,80,80,49,0,2020
150,150,110762;112221,MIX,W,MA ^^ Wenting/ZHANG Lily,80,80,49,0,2020
150,150,108226;115009,MIX,W,SAMARA Elizabeta/DIAZ Adriana,80,80,49,0,2020
150,150,115760;133895,CHN,W,GU Yuting/SUN Mingyang,80,80,49,0,2020
150,150,115543;123505,HKG,W,DOO Hoi Kem/ZHU Chengzhu,80,80,49,0,2020
150,150,112357;116873,FRA,W,GASNIER Laura/MIGOT Marie,80,80,49,0,2020
150,150,113300;117373,TPE,W,LIU Hsing-Yin/HUANG Yu-Wen,80,80,49,0,2020
150,150,104793;120972,THA,W,KOMWONG Nanthana/PARANANG Orawan,80,80,49,0,2020
150,150,120292;121714,SVK,W,GRIGELOVA Natalia/KUKULKOVA Tatiana,80,80,49,0,2020
150,150,116863;117009,MIX,W,CHRISTENSEN Stefanie/MARCHETTI Nathalie,80,80,49,0,2020
150,150,102671;110687,QAT,W,FARAMARZI Maha/HUSSAIN Kholoud,80,80,49,0,2020
169,169,114517;114965,CZE,W,TOMANOVSKA Katerina/MYNAROVA Karolina,78,78,49,0,2020
170,170,112455;121882,CRO,W,TUBIKANEC Ivana/CAKOL Klara,75,75,49,0,2020
171,171,113300;122716,TPE,W,LIU Hsing-Yin/SU Pei-Ling,70,70,49,0,2020
171,171,110995;111656,MIX,W,MESHREF Dina/VIVARELLI Debora,70,70,49,0,2020
171,171,133834;133840,TPE,W,CHU Yi-Ching/CAI Fong-En,70,70,49,0,2020
171,171,123078;132886,PRK,W,KIM Jinju/PYON Song Gyong,70,70,49,0,2020
171,171,110995;113418,MIX,W,VIVARELLI Debora/KUMAHARA Caroline,70,70,49,0,2020
171,171,113309;115128,MIX,W,SILVA Yadira/IWASA Agustina,70,70,49,0,2020
171,171,103352;121714,MIX,W,CECHOVA Dana/KUKULKOVA Tatiana,70,70,49,0,2020
171,171,112357;137894,FRA,W,GASNIER Laura/YUAN ^ Jia Nan,70,70,49,0,2020
171,171,115379;122241,NGR,W,BELLO Fatimo/AJALA Funmiola,70,70,49,0,2020
171,171,112356;116921,FRA,W,CHASSELIN Pauline/LOEUILLETTE Stephanie,70,70,49,0,2020
171,171,117811;121465,HKG,W,MAK Tze Wing/LIU Qi,70,70,49,0,2020
171,171,100032;113908,EGY,W,ABDEL-AZIZ Farah/HELMY Yousra,70,70,49,0,2020
171,171,123550;131100,FRA,W,LUTZ Camille/PAVADE Prithika,70,70,49,0,2020
171,171,133840;135929,TPE,W,CAI Fong-En/HSU Yi-Chen,70,70,49,0,2020
171,171,115902;115913,CHN,W,ZHANG Qiang/LIU Xi,70,70,49,0,2020
171,171,111213;118868,HUN,W,MADARASZ Dora/HARTBRICH Leonie,70,70,49,0,2020
171,171,117009;121881,MIX,W,MARCHETTI Nathalie/TRIGOLOS Daria,70,70,49,0,2020
188,188,122455;131995,POL,W,ZAKRZEWSKA Agata/DYSZKIEWICZ Gabriela,63,63,49,0,2020
188,188,111197;117455,MIX,W,BHANDARKAR Mallika/YOVKOVA Maria,63,63,49,0,2020
188,188,114516;118683,MIX,W,TOMANOVA Tamara/CHERNYAVSKAYA Ekaterina,63,63,49,0,2020
188,188,122237;123847,JPN,W,KATO Chiaki/ANDO Minami,63,63,49,0,2020
188,188,116364;119109,ARG,W,MOLERO Candela/ARGUELLES Camila,63,63,49,0,2020
188,188,115430;120108,MIX,W,HO Tin-Tin/GAUTHIER Lucie,63,63,49,0,2020
194,194,106917;121401,POR,W,OLIVEIRA Leila/SHAO Jieni ^,60,60,49,0,2020
194,194,103352;113701,MIX,W,CECHOVA Dana/EERLAND Britt,60,60,49,0,2020
194,194,114905;120125,SWE,W,BERGAND Filippa/BERGSTROM Linda,60,60,49,0,2020
194,194,113363;114897,HUN,W,BALINT Bernadett/NAGYVARADI Mercedes,60,60,49,0,2020
194,194,112356;121688,FRA,W,GUISNEL Oceane/LOEUILLETTE Stephanie,60,60,49,0,2020
194,194,111012;113711,ROU,W,SZOCS Bernadette/CIOBANU Irina,60,60,49,0,2020
194,194,103425;111416,MIX,W,HANFFOU Sarah/MORET Rachel,60,60,49,0,2020
194,194,118893;120557,MIX,W,AVAMERI Airi/MISCHEK Karoline,60,60,49,0,2020
194,194,115043;120979,NOR,W,CARLSEN Rebekka/DOVAL Ilka,60,60,49,0,2020
194,194,131816;131834,MRI,W,DESSCANN Sandhana/KINOO Ruqayyah,60,60,49,0,2020
194,194,122248;134387,MAD,W,DIMBIMIARILANITRA Harena/RANDRIANARISOA Niantsa,60,60,49,0,2020
194,194,110762;111833,MIX,W,MA ^^ Wenting/SAWETTABUT Suthasini,60,60,49,0,2020
194,194,113906;116733,EGY,W,SAAD Alaa/YOUSRY Amira,60,60,49,0,2020
194,194,120718;120719,ANG,W,ALBINO Isabel/TAVARES Ruth,60,60,49,0,2020
194,194,101610;119031,SEY,W,CHANG TIME Margaret/SINON Laura,60,60,49,0,2020
194,194,112897;133265,CGO,W,BOKOCKOU Ira/GAMAGO Beria Francelle,60,60,49,0,2020
194,194,119028;120798,MRI,W,HO WAN KAU Elodie/RAMASAWMY Caroline,60,60,49,0,2020
194,194,102316;117463,ROU,W,DIACONU Adina/MONTEIRO DODEAN Daniela,60,60,49,0,2020
194,194,117966;124072,SEY,W,BRISTOL Christy/KHATTABÊZAHIRA KHATTABÊZahira,60,60,49,0,2020
194,194,112866;117455,BUL,W,TRIFONOVA ^^ Polina/YOVKOVA Maria,60,60,49,0,2020
194,194,111260;114563,NEP,W,SHRESTHA Nabita/MAHARJAN Elina,60,60,49,0,2020
194,194,103301;123081,UZB,W,GUFRANOVA Rimma/KIM Regina,60,60,49,0,2020
194,194,108825;121997,LBN,W,SAHAKIAN Mariana/KHOURY ^ Malak,60,60,49,0,2020
194,194,102427;111072,ESP,W,DVORAK Galia/XIAO Maria,60,60,49,0,2020
194,194,110995;122082,ITA,W,LAURENTI Jamila/VIVARELLI Debora,60,60,49,0,2020
194,194,119797;121403,CHN,W,QIAN Tianyi/CHEN Xingtong,60,60,49,0,2020
194,194,114158;122052,KOR,W,YOO Eunchong/LEE Eunhye,60,60,49,0,2020
194,194,116873;121688,FRA,W,MIGOT Marie/GUISNEL Oceane,60,60,49,0,2020
194,194,105326;113701,NED,W,LI Jiao/EERLAND Britt,60,60,49,0,2020
194,194,112944;133026,TUR,W,ALTINKAYA Sibel ^/YILMAZ Ozge,60,60,49,0,2020
194,194,111656;115850,MIX,W,MESHREF Dina/TOLIOU Aikaterini,60,60,49,0,2020
194,194,108226;113711,ROU,W,SAMARA Elizabeta/CIOBANU Irina,60,60,49,0,2020
194,194,112221;113418,MIX,W,ZHANG Lily/KUMAHARA Caroline,60,60,49,0,2020
227,227,118685;121706,RUS,W,SHCHERBATYKH Valeria/TAILAKOVA Mariia,55,55,49,0,2020
227,227,110227;117463,MIX,W,WU Yue/DIACONU Adina,55,55,49,0,2020
227,227,121462;132231,HKG,W,LEE Ka Yee/CHAU Wing Sze,55,55,49,0,2020
227,227,112348;114937,KOR,W,LEE Nakyung/KIM Mingyung,55,55,49,0,2020
227,227,117365;119537,IND,W,MUKHERJEE Sutirtha/MUKHERJEE Ayhika,55,55,49,0,2020
227,227,103283;115454,POL,W,BAJOR Natalia/GRZYBOWSKA-FRANC Katarzyna,55,55,49,0,2020
227,227,114893;122082,ITA,W,COLANTONI Chiara/LAURENTI Jamila,55,55,49,0,2020
227,227,131368;136808,JPN,W,ODONO Yui/NOMURA Moe,55,55,49,0,2020
227,227,114937;121419,KOR,W,KIM Mingyung/KIM Yedam,55,55,49,0,2020
227,227,117463;122428,ROU,W,DIACONU Adina/DRAGOMAN Andreea,55,55,49,0,2020
227,227,116921;121688,FRA,W,CHASSELIN Pauline/GUISNEL Oceane,55,55,49,0,2020
227,227,102316;113711,ROU,W,MONTEIRO DODEAN Daniela/CIOBANU Irina,55,55,49,0,2020
227,227,121706;121889,RUS,W,KAZANTSEVA Kristina/TAILAKOVA Mariia,55,55,49,0,2020
240,240,113587;122988,MIX,W,CAREY Charlotte/PAVLOVIC Andrea,50,50,49,0,2020
241,241,112321;117891,KAZ,W,KHUSSEINOVA Gulchekhra/LAVROVA Anastassiya,45,45,49,0,2020
241,241,109777;111346,CHI,W,MORALES Judith/VEGA Paulina,45,45,49,0,2020
241,241,117499;132892,MAS,W,HO Ying/LYNE Karen,45,45,49,0,2020
241,241,115850;116677,GRE,W,TOLIOU Aikaterini/PARIDI Konstantina,45,45,49,0,2020
241,241,123580;131911,SGP,W,KOH Kai Xin Pearlyn/TAN Li Lin Jassy,45,45,49,0,2020
241,241,118685;121888,RUS,W,KOLISH Anastasia/SHCHERBATYKH Valeria,45,45,49,0,2020
247,247,111072;131047,ESP,W,XIAO Maria/LIU (1997) ^^ Xin,40,40,49,0,2020
247,247,120725;120726,EGY,W,ALHODABY Marwa/ALHODABY Mariam,40,40,49,0,2020
247,247,108274;113587,MIX,W,SANG Xu Stephanie/CAREY Charlotte,40,40,49,0,2020
247,247,109272;145027,AUS,W,TAPPER Melissa/YANG ^^ Qian,40,40,49,0,2020
247,247,122718;131395,IND,W,AKULA Sreeja/CHITALE Diya Parag,40,40,49,0,2020
247,247,122193;122660,NGR,W,OJOMU Ajoke/ORIBAMISE Esther,40,40,49,0,2020
247,247,111346;124506,CHI,W,MORALES Judith/RIOS Valentina,40,40,49,0,2020
247,247,116364;119836,ARG,W,MOLERO Candela/KAIZOJI Camila,40,40,49,0,2020
247,247,123824;136513,COD,W,LUZOLO Davina/DINANGA Lily,40,40,49,0,2020
247,247,123755;134742,PAR,W,CACERES Panambi/CUENCA Rebeca,40,40,49,0,2020
247,247,115153;120900,PAR,W,MARTINEZ Fatima/HERMOSILLA Melina,40,40,49,0,2020
247,247,113420;121623,BRA,W,GUI Lin/TAKAHASHI Bruna,40,40,49,0,2020
247,247,102427;113711,MIX,W,DVORAK Galia/CIOBANU Irina,40,40,49,0,2020
247,247,110560;124188,CAN,W,ZHANG Mo/WANG ^^ Xinyang,40,40,49,0,2020
247,247,105472;110227,USA,W,LIU ^ Juan/WU Yue,40,40,49,0,2020
247,247,123848;132095,JPN,W,SHIBATA Saki/SHIOMI Maki,40,40,49,0,2020
247,247,108657;111656,MIX,W,SIKORSKA Magdalena/MESHREF Dina,40,40,49,0,2020
247,247,115402;118774,MIX,W,ZHANG Sofia-Xuan/DEGRAEF Margo,40,40,49,0,2020
247,247,120112;123189,FRA,W,MOSTAFAVI Leili/FORT Nolwenn,40,40,49,0,2020
247,247,113309;119109,MIX,W,SILVA Yadira/ARGUELLES Camila,40,40,49,0,2020
247,247,111656;113711,MIX,W,MESHREF Dina/CIOBANU Irina,40,40,49,0,2020
247,247,111053;114429,MIX,W,CODINA Ana/KIRICHENKO Anna,40,40,49,0,2020
247,247,107194;122718,IND,W,PATKAR Madhurika/AKULA Sreeja,40,40,49,0,2020
270,270,114158;131401,KOR,W,CHOI Hyojoo/YOO Eunchong,30,30,49,0,2020
270,270,108526;121959,IRI,W,SHAHSAVARI Neda/ASHTARI Mahshid,30,30,49,0,2020
270,270,122232;122233,SGP,W,LIM Eunice/TAN En Hui,30,30,49,0,2020
270,270,111223;112280,LUX,W,DE NUTTE Sarah/KONSBRUCK Danielle,30,30,49,0,2020
270,270,122272;123831,ESP,W,GARCIA Ana/FERNANDEZ Alba,30,30,49,0,2020
270,270,103283;107177,POL,W,GRZYBOWSKA-FRANC Katarzyna/PARTYKA Natalia,30,30,49,0,2020
270,270,111416;114085,MIX,W,GALIC Alex/MORET Rachel,30,30,49,0,2020
270,270,113587;117455,MIX,W,CAREY Charlotte/YOVKOVA Maria,30,30,49,0,2020
270,270,108526;120670,IRI,W,SHAHSAVARI Neda/JAMALIFAR Fatemeh,30,30,49,0,2020
270,270,116622;121401,POR,W,FINS Rita/SHAO ^ Jieni,30,30,49,0,2020
270,270,101376;109025,LTU,W,PASKAUSKIENE Ruta/STUCKYTE Egle,30,30,49,0,2020
270,270,123113;131401,KOR,W,KIM ^ Hayeong/CHOI Hyojoo,30,30,49,0,2020
270,270,114882;116873,FRA,W,MIGOT Marie/PFEFER Laura,30,30,49,0,2020
270,270,115043;117294,MIX,W,DOVAL Ilka/ORTEGA Daniela,30,30,49,0,2020
270,270,105779;114521,CRO,W,MALOBABIC Ivana/PETEK Petra,30,30,49,0,2020
270,270,114158;119676,KOR,W,YOO Eunchong/JI Eunchae,30,30,49,0,2020
270,270,103301;132900,UZB,W,GUFRANOVA Rimma/KHADJIEVA Rozalina,30,30,49,0,2020
270,270,145015;145016,UZB,W,NORKULOVA Mekhriniso/MAGDIEVA Markhabo,30,30,49,0,2020
