Rank,Previous,ID,Assoc,Gender,Name,Points,Previous Points,WeekNum,MonthNum,YearNum
49,0,104086;112446,FRA,M,HACHARD Antoine/JEAN Gregoire,130,0,0,12,2017
51,0,111683;116424,CHI,M,GOMEZ Gustavo/LAMADRID Juan,120,0,0,12,2017
51,0,115866;120947,THA,M,TANVIRIYAVECHAKUL Padasak/WISUTMAYTHANGKOON Supanut,120,0,0,12,2017
53,0,101222;105649,MIX,M,BOLL Timo/MA Long,120,0,0,12,2017
54,0,100696;112092,MIX,M,ARUNA Quadri/ASSAR Omar,115,0,0,12,2017
55,0,109140;113251,MIX,M,FLORITZ Philipp ^^/SZOCS Hunor,115,0,0,12,2017
55,0,105928;113419,BRA,M,JOUTI Eric/MATSUMOTO Cazuo,115,0,0,12,2017
57,0,116818;116820,KOR,M,KIM Minhyeok/PARK Ganghyeon,110,0,0,12,2017
57,0,111791;117357,KOR,M,KIM Minseok/LIM Jonghoon,110,0,0,12,2017
57,0,105649;110553,CHN,M,MA Long/ZHANG Jike,110,0,0,12,2017
60,0,100001;103070,IND,M,ANTHONY Amalraj/GHOSH Soumyajit,110,0,0,12,2017
60,0,100001;108574,IND,M,ANTHONY Amalraj/SHETTY Sanil,110,0,0,12,2017
60,0,112062;115641,MIX,M,CALDERANO Hugo/GAUZY Simon,110,0,0,12,2017
60,0,101674;102761,MIX,M,CHEN Weixing/FILUS Ruwen,110,0,0,12,2017
60,0,115910;121404,CHN,M,FAN Zhendong/LIN Gaoyuan,110,0,0,12,2017
60,0,119729;121412,CHN,M,FANG Yinchi/XUE Fei,110,0,0,12,2017
60,0,123690;131983,HKG,M,HO Kwan Kit/NG Pak Nam,110,0,0,12,2017
60,0,109253;123690,HKG,M,HO Kwan Kit/TANG Peng,110,0,0,12,2017
60,0,104379;107312,SWE,M,KARLSSON Kristian/PERSSON Jon,110,0,0,12,2017
60,0,110730;111033,JPN,M,MATSUDAIRA Kenji/UEDA Jin,110,0,0,12,2017
60,0,105926;110730,JPN,M,MATSUDAIRA Kenta/UEDA Jin,110,0,0,12,2017
71,0,103126;104314,IND,M,ACHANTA Sharath Kamal/GNANASEKARAN Sathiyan,100,0,0,12,2017
71,0,112950;112952,BUL,M,ALEXANDROV Teodor/KODJABASHEV Denislav,100,0,0,12,2017
71,0,101545;120224,ROU,M,CAZACU Alexandru/SIPOS Rares,100,0,0,12,2017
74,0,108204;114355,FRA,M,FLORE Tristan/SALIFOU Abdel-Kader,95,0,0,12,2017
75,0,111020;114856,FRA,M,LANDRIEU Andrea/LORENTZ Romain,90,0,0,12,2017
76,0,100486;119316,ARG,M,ALTO Gaston/CIFUENTES Horacio,85,0,0,12,2017
77,0,110002;120154,POL,M,BADOWSKI Marek/WANG Zengyi,80,0,0,12,2017
77,0,104036;113243,CZE,M,JANCARIK Lubomir/SIRUCEK Pavel,80,0,0,12,2017
79,0,100982;104462,MIX,M,BAUM Patrick/KEINATH Thomas,80,0,0,12,2017
79,0,117800;132240,PRK,M,KANG Wi Hun/SIM Un Song,80,0,0,12,2017
81,0,105609;107312,SWE,M,LUNDQVIST Jens/PERSSON Jon,75,0,0,12,2017
82,0,114973;114976,BLR,M,KHANIN Aliaksandr/SHAMRUK Gleb,70,0,0,12,2017
83,0,102697;106296,MIX,M,FEGERL Stefan/MONTEIRO Joao,70,0,0,12,2017
84,0,101648;101820,TPE,M,CHEN Chien-An/CHUANG Chih-Yuan,70,0,0,12,2017
84,0,101820;103756,TPE,M,CHUANG Chih-Yuan/HUANG Sheng-Sheng,70,0,0,12,2017
84,0,119588;121404,CHN,M,FAN Zhendong/LIANG Jingkun,70,0,0,12,2017
84,0,112062;114355,FRA,M,FLORE Tristan/GAUZY Simon,70,0,0,12,2017
84,0,112436;114355,FRA,M,FLORE Tristan/ROBINOT Quentin,70,0,0,12,2017
84,0,102968;104036,MIX,M,GARDOS Robert/JANCARIK Lubomir,70,0,0,12,2017
84,0,103126;108574,IND,M,GNANASEKARAN Sathiyan/SHETTY Sanil,70,0,0,12,2017
84,0,112446;116641,FRA,M,HACHARD Antoine/RUIZ Romain,70,0,0,12,2017
84,0,114460;117797,AUS,M,HU Heming/YAN Xin ^,70,0,0,12,2017
84,0,104128;115548,HKG,M,JIANG Tianyi/LI Hon Ming,70,0,0,12,2017
84,0,104379;116853,SWE,M,KALLBERG Anton/KARLSSON Kristian,70,0,0,12,2017
84,0,111791;111884,KOR,M,KIM Minseok/SEO Hyundeok,70,0,0,12,2017
84,0,105926;119794,JPN,M,KIZUKURI Yuto/MATSUDAIRA Kenta,70,0,0,12,2017
84,0,114123;119565,TPE,M,LEE Chia-Sheng/LIAO Cheng-Ting,70,0,0,12,2017
84,0,119566;121582,TPE,M,LIN Yun-Ju/YANG Heng-Wei,70,0,0,12,2017
84,0,117345;121592,CHN,M,ZHAO Zhaoyan/ZHOU Kai,70,0,0,12,2017
84,0,118761;134380,CHN,M,ZHAO Zihao/ZHOU Yu,70,0,0,12,2017
101,0,108742;109865,RUS,M,SKACHKOV Kirill/VLASOV Grigory,60,0,0,12,2017
102,0,110888;112738,SWE,M,ANDERSSON Harald/ARVIDSSON Simon,60,0,0,12,2017
102,0,113329;114860,HUN,M,LAKATOS Tamas/MAJOROS Bence,60,0,0,12,2017
104,0,109499;112092,NGR,M,ARUNA Quadri/TORIOLA Segun,60,0,0,12,2017
104,0,112062;112436,FRA,M,GAUZY Simon/ROBINOT Quentin,60,0,0,12,2017
104,0,104359;110002,MIX,M,KARAKASEVIC Aleksandar/WANG Zengyi,60,0,0,12,2017
104,0,119873;121582,TPE,M,LIN Yun-Ju/SUN Chia-Hung,60,0,0,12,2017
108,0,118886;123962,JPN,M,MATSUYAMA Yuki/YOSHIMURA Kazuhiro,55,0,0,12,2017
109,0,100439;102486,EGY,M,EL-BEIALI Mohamed/SALEH Ahmed,55,0,0,12,2017
109,0,108574;117032,IND,M,GANDHI Sarthak/SHETTY Sanil,55,0,0,12,2017
109,0,123077;135238,PRK,M,HWANG Chung Nam/RI Kwang Myong,55,0,0,12,2017
109,0,107939;113433,CHI,M,MOYA Manuel/RODRIGUEZ Alejandro,55,0,0,12,2017
109,0,107071;109865,RUS,M,PAIKOV Mikhail/VLASOV Grigory,55,0,0,12,2017
109,0,119873;121492,TPE,M,SUN Chia-Hung/WANG Tai-Wei,55,0,0,12,2017
115,0,100900;107456,BLR,M,BARABANOV Kiryl/PLATONOV Pavel,50,0,0,12,2017
115,0,109459;118927,SLO,M,JORGIC Darko/TOKIC Bojan,50,0,0,12,2017
115,0,104359;107324,SRB,M,KARAKASEVIC Aleksandar/PETO Zsolt,50,0,0,12,2017
115,0,110615;118851,SLO,M,KOZUL Deni/ZIBRAT Jan,50,0,0,12,2017
119,0,104760;111050,MIX,M,KOJIC Frane/ROBLES Alvaro,45,0,0,12,2017
120,0,113376;115118,KSA,M,ALKHADRAWI Ali/BU SHULAYBI Abdulaziz,40,0,0,12,2017
120,0,114838;120154,POL,M,BADOWSKI Marek/ZATOWKA Patryk,40,0,0,12,2017
120,0,111020;112445,FRA,M,BROSSIER Benjamin/LORENTZ Romain,40,0,0,12,2017
120,0,123971;123976,KOR,M,CHO Daeseong/PARK Gyeongtae,40,0,0,12,2017
124,0,103345;104314,MIX,M,ACHANTA Sharath Kamal/HABESOHN Daniel,40,0,0,12,2017
124,0,105339;137380,QAT,M,AL-MOHANNADI Ahmad Khalil/LI ^ Ping,40,0,0,12,2017
124,0,117027;120696,NZL,M,AMOR Kelsey/SHU Dean,40,0,0,12,2017
124,0,100001;111641,IND,M,ANTHONY Amalraj/DESAI Harmeet,40,0,0,12,2017
124,0,100621;115396,POR,M,APOLONIA Tiago/GERALDO Joao,40,0,0,12,2017
124,0,101400;108742,RUS,M,BUROV Viacheslav/SKACHKOV Kirill,40,0,0,12,2017
124,0,101511;109521,AUS,M,CARTER Trent/TOWNSEND Wade,40,0,0,12,2017
124,0,113570;115574,NZL,M,CHENG Zhiyang/LIU Tengteng,40,0,0,12,2017
124,0,102943;113395,SGP,M,CHEW Zhe Yu Clarence/GAO Ning,40,0,0,12,2017
124,0,101747;113336,KOR,M,CHO Eonrae/KIM Donghyun,40,0,0,12,2017
124,0,111641;121912,IND,M,DESAI Harmeet/GHOSH Arjun,40,0,0,12,2017
124,0,102380;108066,MIX,M,DRINKHALL Paul/RUMGAY Gavin,40,0,0,12,2017
124,0,104462;116620,MIX,M,DUDA Benedikt/KEINATH Thomas,40,0,0,12,2017
124,0,114715;116620,GER,M,DUDA Benedikt/QIU Dang,40,0,0,12,2017
124,0,113931;115396,MIX,M,DYJAS Jakub/GERALDO Joao,40,0,0,12,2017
124,0,115546;123690,HKG,M,LAM Siu Hang/HO Kwan Kit,40,0,0,12,2017
124,0,119603;121492,TPE,M,HUANG Chien-Tu/WANG Tai-Wei,40,0,0,12,2017
124,0,112600;121490,TPE,M,HUNG Tzu-Hsiang/TSAI Chun-Yu,40,0,0,12,2017
124,0,103903;116853,MIX,M,IONESCU Ovidiu/KALLBERG Anton,40,0,0,12,2017
124,0,105928;117312,BRA,M,ISHIY Vitor/MATSUMOTO Cazuo,40,0,0,12,2017
124,0,104257;114936,KOR,M,JANG Woojin/JEOUNG Youngsik,40,0,0,12,2017
124,0,113336;115561,KOR,M,KIM Donghyun/PARK Jeongwoo,40,0,0,12,2017
124,0,112735;113165,MIX,M,KOU Lei/WANG Yang,40,0,0,12,2017
124,0,119565;119873,TPE,M,LIAO Cheng-Ting/SUN Chia-Hung,40,0,0,12,2017
124,0,119565;121492,TPE,M,LIAO Cheng-Ting/WANG Tai-Wei,40,0,0,12,2017
124,0,105666;111050,ESP,M,MACHADO Carlos/ROBLES Alvaro,40,0,0,12,2017
124,0,110729;121752,JPN,M,NIWA Koki/OSHIMA Yuya,40,0,0,12,2017
124,0,109946;116530,GER,M,WALTHER Ricardo/ORT Kilian,40,0,0,12,2017
124,0,111286;111287,AUS,M,POWELL David/TOWNSEND Kane,40,0,0,12,2017
124,0,119566;119873,TPE,M,SUN Chia-Hung/YANG Heng-Wei,40,0,0,12,2017
154,0,123121;123172,NGR,M,ABDULLAHI Abdulrahman/OYETAYO Sola,35,0,0,12,2017
154,0,101393;111115,MIX,M,AGUIRRE Marcelo/BURGIS Matiss,35,0,0,12,2017
154,0,103093;120041,MIX,M,ANDREEV Yavor/GILABERT Rodrigo,35,0,0,12,2017
154,0,110726;112092,MIX,M,ARUNA Quadri/OLAH Benedek,35,0,0,12,2017
154,0,114865;122051,ITA,M,BACIOCCHI Alessandro/OYEBODE John,35,0,0,12,2017
154,0,106777;115063,SWE,M,BERGLUND Simon/NORDBERG Hampus,35,0,0,12,2017
154,0,115874;131932,MAS,M,CHOONG Javen/HAIQAL Muhamad Ashraf,35,0,0,12,2017
154,0,113501;117530,ARG,M,DAHER Juan/SANCHI Francisco,35,0,0,12,2017
154,0,108574;111641,IND,M,DESAI Harmeet/SHETTY Sanil,35,0,0,12,2017
154,0,109151;116321,ARG,M,GALVANO Nicolas/TABACHNIK Pablo,35,0,0,12,2017
154,0,102994;109546,CZE,M,GAVLAS Antonin/TREGLER Tomas,35,0,0,12,2017
154,0,104238;121912,IND,M,GHOSH Arjun/KUMAR Jubin,35,0,0,12,2017
154,0,117312;123028,BRA,M,ISHIY Vitor/TORINO Rafael,35,0,0,12,2017
154,0,115561;120845,KOR,M,KANG Dongsoo/PARK Jeongwoo,35,0,0,12,2017
154,0,116798;120267,CZE,M,MARTINKO Jiri/POLANSKY Tomas,35,0,0,12,2017
154,0,111219;113926,LTU,M,MIKUTIS Tomas/UDRA Alfredas,35,0,0,12,2017
154,0,107578;109002,MIX,M,PROKOPCOV Dmitrij/STOYANOV Niagol,35,0,0,12,2017
171,0,113395;120318,SGP,M,CHEW Zhe Yu Clarence/POH Shao Feng Ethan,30,0,0,12,2017
171,0,116532;118927,MIX,M,JORGIC Darko/PUCAR Tomislav,30,0,0,12,2017
173,0,111512;115000,PUR,M,AFANADOR Brian/GONZALEZ Daniel,30,0,0,12,2017
173,0,111115;113450,PAR,M,AGUIRRE Marcelo/TORANZOS Alejandro,30,0,0,12,2017
173,0,100696;102486,EGY,M,ASSAR Omar/EL-BEIALI Mohamed,30,0,0,12,2017
173,0,106948;116839,ISR,M,BEN ARI Omri/SIMON Mathan,30,0,0,12,2017
173,0,101480;105666,ESP,M,CANTERO Jesus/MACHADO Carlos,30,0,0,12,2017
173,0,101979;103903,ROU,M,CRISAN Adrian/IONESCU Ovidiu,30,0,0,12,2017
173,0,102380;112442,ENG,M,DRINKHALL Paul/PITCHFORD Liam,30,0,0,12,2017
173,0,102841;102891,MIX,M,FREITAS Marcos/GACINA Andrej,30,0,0,12,2017
173,0,113165;117890,MIX,M,GERASSIMENKO Kirill/KOU Lei,30,0,0,12,2017
173,0,103107;107138,GRE,M,GIONIS Panagiotis/PAPAGEORGIOU Konstantinos,30,0,0,12,2017
173,0,117862;120074,LUX,M,GLOD Eric/MLADENOVIC Luka,30,0,0,12,2017
173,0,104760;116532,CRO,M,KOJIC Frane/PUCAR Tomislav,30,0,0,12,2017
173,0,106542;113329,HUN,M,LAKATOS Tamas/NAGY Krisztian,30,0,0,12,2017
173,0,100439;105082,EGY,M,LASHIN El-Sayed/SALEH Ahmed,30,0,0,12,2017
173,0,115874;121474,MAS,M,HAIQAL Muhamad Ashraf/LEONG Chee Feng,30,0,0,12,2017
173,0,105679;118009,MEX,M,MADRID Marcos/VILLA Ricardo,30,0,0,12,2017
173,0,110726;111050,MIX,M,OLAH Benedek/ROBLES Alvaro,30,0,0,12,2017
190,0,116213;118072,ESP,M,FRANCO Carlos/VILCHEZ Miguel,20,0,0,12,2017
191,0,116723;116831,EGY,M,ABDEL-AZIZ Youssef/HELMY Mahmoud,20,0,0,12,2017
191,0,116612;116641,FRA,M,AKKUZU Can/RUIZ Romain,20,0,0,12,2017
191,0,112075;112738,SWE,M,ANDERSSON Harald/SODERLUND Hampus,20,0,0,12,2017
191,0,112446;113676,FRA,M,ANGLES Enzo/HACHARD Antoine,20,0,0,12,2017
191,0,112092;120300,MIX,M,ARUNA Quadri/SERDAROGLU David,20,0,0,12,2017
191,0,106777;110888,SWE,M,ARVIDSSON Simon/NORDBERG Hampus,20,0,0,12,2017
191,0,110888;114410,SWE,M,ARVIDSSON Simon/RANEFUR Elias,20,0,0,12,2017
191,0,115438;120154,POL,M,KULPA Konrad/BADOWSKI Marek,20,0,0,12,2017
191,0,109546;113917,CZE,M,BAJGER Ondrej/TREGLER Tomas,20,0,0,12,2017
191,0,112445;112446,FRA,M,BROSSIER Benjamin/HACHARD Antoine,20,0,0,12,2017
191,0,101383;102753,RUS,M,BUKIN Andrey/FILATOV Vasilij,20,0,0,12,2017
191,0,101400;105032,RUS,M,BUROV Viacheslav/LAKEEV Vasily,20,0,0,12,2017
191,0,101473;102727,CHI,M,CAMPUSANO Guillermo/FERNANDEZ Marcelo,20,0,0,12,2017
191,0,117002;117003,FRA,M,CASSIN Alexandre/SEYFRIED Joe,20,0,0,12,2017
191,0,115048;118889,RUS,M,CHERNOV Konstantin/ISMAILOV Sadi,20,0,0,12,2017
191,0,115048;124576,RUS,M,CHERNOV Konstantin/SIDORENKO Vladimir,20,0,0,12,2017
191,0,112600;122301,TPE,M,CHOU Te-Hao/HUNG Tzu-Hsiang,20,0,0,12,2017
191,0,101969;122578,CHI,M,COYDAN Victor/SEPULVEDA Diego,20,0,0,12,2017
191,0,117799;119944,AUS,M,DHOORIA Rohan/ZHAO Anthony,20,0,0,12,2017
191,0,131852;131853,CHI,M,FIERRO Denys/MARTINEZ Andres,20,0,0,12,2017
191,0,103126;117032,IND,M,GANDHI Sarthak/GNANASEKARAN Sathiyan,20,0,0,12,2017
191,0,103126;121912,IND,M,GHOSH Arjun/GNANASEKARAN Sathiyan,20,0,0,12,2017
191,0,103107;112735,MIX,M,GIONIS Panagiotis/WANG Yang,20,0,0,12,2017
191,0,114868;116539,NED,M,GOMMERS Rajko/KHATCHANOV Martin,20,0,0,12,2017
191,0,114457;123153,MIX,M,HASSAN Nurudeen/IDOWU Saheed,20,0,0,12,2017
191,0,114123;119603,TPE,M,HUANG Chien-Tu/LEE Chia-Sheng,20,0,0,12,2017
191,0,119603;119873,TPE,M,HUANG Chien-Tu/SUN Chia-Hung,20,0,0,12,2017
191,0,103842;121474,MAS,M,IBRAHIM Muhd Shakirin/LEONG Chee Feng,20,0,0,12,2017
191,0,120865;124576,RUS,M,IVONIN Denis/SIDORENKO Vladimir,20,0,0,12,2017
191,0,112442;121684,ENG,M,JARVIS Tom/PITCHFORD Liam,20,0,0,12,2017
191,0,107456;114973,BLR,M,KHANIN Aliaksandr/PLATONOV Pavel,20,0,0,12,2017
191,0,118886;119794,JPN,M,KIZUKURI Yuto/MATSUYAMA Yuki,20,0,0,12,2017
191,0,104774;114030,CRO,M,KOLAREK Tomislav/SIMOVIC Miho,20,0,0,12,2017
191,0,118846;120261,POL,M,KOTOWSKI Tomasz/TOMASZUK Tomasz,20,0,0,12,2017
191,0,107506;114005,BUL,M,KRASTEV Petyo/POPOV Kiril,20,0,0,12,2017
191,0,113329;114717,HUN,M,LAKATOS Tamas/SZUDI Adam,20,0,0,12,2017
191,0,105032;108581,RUS,M,LAKEEV Vasily/SHIBAEV Alexander,20,0,0,12,2017
191,0,106913;116424,CHI,M,LAMADRID Juan/OLIVARES Felipe,20,0,0,12,2017
191,0,115449;120300,AUT,M,LEVENKO Andreas/SERDAROGLU David,20,0,0,12,2017
191,0,106049;116658,TUR,M,LI Ahmet ^/MENGE Gencay,20,0,0,12,2017
191,0,105497;106062,RUS,M,LIVENTSOV Alexey/MERZLIKIN Taras,20,0,0,12,2017
191,0,118950;122546,SGP,M,LOY Meng Hean Darren/TAN Lucas,20,0,0,12,2017
191,0,105679;109661,MEX,M,MADRID Marcos/URIBE Salvador,20,0,0,12,2017
191,0,114717;114860,HUN,M,SZUDI Adam/MAJOROS Bence,20,0,0,12,2017
191,0,105928;106298,BRA,M,MATSUMOTO Cazuo/MONTEIRO Thiago,20,0,0,12,2017
191,0,106034;108066,MIX,M,MEMMI Daniel/RUMGAY Gavin,20,0,0,12,2017
191,0,118671;118882,DEN,M,NIELSEN Claus/RASMUSSEN Tobias,20,0,0,12,2017
191,0,131375;133689,JPN,M,ONISHI Naoya/TANAKA Yuta,20,0,0,12,2017
191,0,114715;116530,GER,M,ORT Kilian/QIU Dang,20,0,0,12,2017
191,0,120927;122327,THA,M,PASSARA Pattaratorn/SANGPAO Komgrit,20,0,0,12,2017
191,0,118952;120318,SGP,M,POH Shao Feng Ethan/TAY Ming Han Maxxe,20,0,0,12,2017
191,0,107578;109546,CZE,M,PROKOPCOV Dmitrij/TREGLER Tomas,20,0,0,12,2017
191,0,113416;121624,MIX,M,SCHAIBLE Rene ^^/USHISIMA Gustavo,20,0,0,12,2017
191,0,120224;121693,MIX,M,SGOUROPOULOS Ioannis/SIPOS Rares,20,0,0,12,2017
191,0,114247;117330,MIX,M,WANG Eugene ^/WU Jiaji ^,20,0,0,12,2017
191,0,109990;112735,MIX,M,WANG Xi ^^/WANG Yang,20,0,0,12,2017
247,0,110959;123478,IRI,M,AHMADIAN Amin/MIRALMASI Amin,10,0,0,12,2017
247,0,100217;107026,SWE,M,AKERSTROM Fabian/OVERSJO Mattias,10,0,0,12,2017
247,0,101192;111216,ITA,M,BOBOCICA Mihai/MUTTI Leonardo,10,0,0,12,2017
247,0,115958;123844,MIX,M,BRETON Arthur/MERCKX Jasper,10,0,0,12,2017
247,0,101480;114859,MIX,M,CANTERO Jesus/KOVACS Sebestyen,10,0,0,12,2017
247,0,112599;122301,TPE,M,CHOU Te-Hao/YEH Chih-Wei,10,0,0,12,2017
247,0,112451;112452,CRO,M,CIPIN Filip/FUCEC Luka,10,0,0,12,2017
247,0,116837;119037,MIX,M,DARCIS Thibaut/VEDRIEL Carlos,10,0,0,12,2017
247,0,102242;117880,UKR,M,DIDUKH Oleksandr/TYMOFIEIEV Oleksandr,10,0,0,12,2017
247,0,102418;116837,ESP,M,DURAN Marc/VEDRIEL Carlos,10,0,0,12,2017
247,0,114956;117032,IND,M,GANDHI Sarthak/SARKAR Sougata,10,0,0,12,2017
247,0,117031;117032,IND,M,GANDHI Sarthak/SRIRAM Sushmit,10,0,0,12,2017
247,0,108574;121912,IND,M,GHOSH Arjun/SHETTY Sanil,10,0,0,12,2017
247,0,109865;118889,RUS,M,ISMAILOV Sadi/VLASOV Grigory,10,0,0,12,2017
247,0,120865;121042,MIX,M,IVONIN Denis/PLETEA Cristian,10,0,0,12,2017
247,0,115019;116697,SVK,M,KALUZNY Samuel/NOVOTA Samuel,10,0,0,12,2017
247,0,115545;115548,HKG,M,KWAN Man Ho/LI Hon Ming,10,0,0,12,2017
247,0,119127;122677,BLR,M,LABANAU Andrei/TSIAROKHIN Andrei,10,0,0,12,2017
247,0,114123;121492,TPE,M,LEE Chia-Sheng/WANG Tai-Wei,10,0,0,12,2017
247,0,123080;132899,UZB,M,LEVCHENKO Gennadiy/SULTONOV Islombek,10,0,0,12,2017
247,0,115029;115100,MIX,M,LIND Anders/VALUCH Alexander,10,0,0,12,2017
247,0,112284;120322,MIX,M,MCBEATH David/PERMAN Oscar,10,0,0,12,2017
247,0,118962;122044,SWE,M,MOREGARD Truls/SODERLUND Simon,10,0,0,12,2017
247,0,106848;113243,CZE,M,OBESLO Michal/SIRUCEK Pavel,10,0,0,12,2017
247,0,120942;131727,THA,M,PANKHAOYOY Supakron/VERAKULTAWAN Purit,10,0,0,12,2017
247,0,120224;121042,ROU,M,PLETEA Cristian/SIPOS Rares,10,0,0,12,2017
