Rank,Previous,ID,Assoc,Gender,Name,Points,Previous Points,WeekNum,MonthNum,YearNum
38,49,102427;115402,ESP,W,DVORAK Galia/ZHANG Xuan,350,310,49,0,2019
39,40,110560;111072,MIX,W,XIAO Maria/ZHANG Mo,340,340,49,0,2019
40,32,102472;107525,MIX,W,EKHOLM Matilda/POTA Georgina,330,410,49,0,2019
40,41,111601;119789,CHN,W,MU Zi/CHEN Ke,330,330,49,0,2019
40,41,112019;117332,CHN,W,CHEN Meng/ZHU Yuling,330,330,49,0,2019
40,41,102265;117332,CHN,W,DING Ning/ZHU Yuling,330,330,49,0,2019
40,41,111053;119109,ARG,W,ARGUELLES Camila/CODINA Ana,330,330,49,0,2019
40,41,102265;112019,CHN,W,CHEN Meng/DING Ning,330,330,49,0,2019
46,46,133405;133410,JPN,W,ODO Satsuki/NAKAMORI Honami,325,325,49,0,2019
46,46,109777;117294,CHI,W,VEGA Paulina/ORTEGA Daniela,325,325,49,0,2019
46,57,102316;108226,ROU,W,MONTEIRO DODEAN Daniela/SAMARA Elizabeta,325,245,49,0,2019
46,57,106788;111871,RUS,W,NOSKOVA Yana/VOROBEVA Olga,325,245,49,0,2019
50,10,121403;131163,CHN,W,CHEN Xingtong/SUN Yingsha,320,970,49,0,2019
50,48,102265;124110,CHN,W,DING Ning/WANG Yidi,320,320,49,0,2019
52,54,112356;137894,FRA,W,LOEUILLETTE Stephanie/YUAN Jia Nan ^,315,275,49,0,2019
53,49,117373;124162,TPE,W,HUANG Yu-Wen/LI Yu-Jhun,310,310,49,0,2019
54,52,105159;115037,HKG,W,LEE Ho Ching/SOO Wai Yam Minnie,280,280,49,0,2019
55,55,113711;117463,ROU,W,CIOBANU Irina/DIACONU Adina,265,265,49,0,2019
56,57,120187;121074,SRB,W,LUPULESKU Izabela/SURJAN Sabina,245,245,49,0,2019
57,61,114158;118994,KOR,W,YOO Eunchong/JEON Jihee,240,240,49,0,2019
57,61,112019;131163,CHN,W,CHEN Meng/SUN Yingsha,240,240,49,0,2019
59,64,115104;117142,ALG,W,KESSACI Katia/LOGHRAIBI Lynda,235,235,49,0,2019
60,52,112357;116874,FRA,W,GASNIER Laura/ZARIF Audrey,230,280,49,0,2019
61,66,106706;112280,LUX,W,DE NUTTE Sarah/NI Xia Lian,225,225,49,0,2019
61,66,111772;111882,MIX,W,LI Jie/LI Qian,225,225,49,0,2019
63,35,119789;121411,CHN,W,CHEN Ke/WANG Manyu,220,385,49,0,2019
63,69,122052;131401,KOR,W,LEE Eunhye/CHOI Hyojoo,220,220,49,0,2019
63,69,106114;106788,RUS,W,MIKHAILOVA Polina/NOSKOVA Yana,220,220,49,0,2019
63,69,119529;137734,CHN,W,FAN Siqi/YANG Huijing,220,220,49,0,2019
63,69,112019;115760,CHN,W,CHEN Meng/GU Yuting,220,220,49,0,2019
63,77,112356;116874,FRA,W,LOEUILLETTE Stephanie/ZARIF Audrey,220,190,49,0,2019
63,107,104793;123894,THA,W,KOMWONG Nanthana/SAWETTABUT Jinnipa,220,135,49,0,2019
63,,118994;123977,KOR,W,JEON Jihee/SHIN Yubin,220,,49,0,2019
71,56,113300;114706,TPE,W,CHENG Hsien-Tzu/LIU Hsing-Yin,210,250,49,0,2019
71,73,115781;131164,PRK,W,KIM Song I/KIM Jin Hyang,210,210,49,0,2019
73,74,107194;117365,IND,W,MUKHERJEE Sutirtha/PATKAR Madhurika,205,205,49,0,2019
73,74,112086;123791,RSA,W,MOOKREY Simeen/PATEL Danisha,205,205,49,0,2019
75,76,110995;115413,ITA,W,VIVARELLI Debora/PICCOLIN Giorgia,200,200,49,0,2019
76,77,106788;121706,RUS,W,NOSKOVA Yana/TAILAKOVA Mariia,190,190,49,0,2019
76,96,112357;116921,FRA,W,GASNIER Laura/CHASSELIN Pauline,190,150,49,0,2019
78,79,115789;119749,TPE,W,HUANG Hsin/HUANG Yu-Chiao,185,185,49,0,2019
78,79,107477;117819,AUT,W,POLCANOVA Sofia/HAMAMOTO ^^ Yui,185,185,49,0,2019
80,100,111065;114726,GER,W,MITTELHAM Nina/SOLJA Petrissa,180,140,49,0,2019
81,81,134995;135179,JPN,W,SOMA Yumeno/OJIO Haruna,175,175,49,0,2019
82,64,122052;123113,KOR,W,KIM Hayeong ^/LEE Eunhye,165,235,49,0,2019
82,84,110560;123735,CAN,W,ZHANG Mo/XU Joyce,165,165,49,0,2019
82,84,102265;105482,CHN,W,DING Ning/LIU Shiwen,165,165,49,0,2019
82,84,121017;123938,FIJ,W,YEE Grace Rosi/YEE Sally,165,165,49,0,2019
82,84,117334;121403,CHN,W,CHEN Xingtong/LI Jiayi,165,165,49,0,2019
82,84,122261;123848,JPN,W,SATO Hitomi/SHIBATA Saki,165,165,49,0,2019
82,84,112462;112463,PUR,W,RIOS Daniely/DIAZ Melanie,165,165,49,0,2019
82,84,102863;121401,POR,W,SHAO Jieni ^/YU Fu ^,165,165,49,0,2019
82,,121401;145629,POR,W,SHAO ^ Jieni/LUO Xue,165,,49,0,2019
91,91,105779;113943,CRO,W,MALOBABIC Ivana/JAZBEC Ida,160,160,49,0,2019
91,91,115043;117899,MIX,W,DOVAL Ilka/RI Hyon Sim,160,160,49,0,2019
91,91,106864;121714,SVK,W,KUKULKOVA Tatiana/ODOROVA Eva,160,160,49,0,2019
94,66,116674;118777,GER,W,MANTZ Chantal/WAN Yuan,155,225,49,0,2019
95,96,113300;122716,TPE,W,LIU Hsing-Yin/SU Pei-Ling,150,150,49,0,2019
95,96,119285;131401,KOR,W,CHOI Hyojoo/LEE Zion,150,150,49,0,2019
95,109,123575;123579,SGP,W,WONG Xin Ru/GOI Rui Xuan,150,120,49,0,2019
98,99,111119;131654,PAR,W,OVELAR Lucero/MUTTI Cielo,145,145,49,0,2019
99,19,119531;123112,CHN,W,LIU Gaoyang/ZHANG Rui,140,600,49,0,2019
99,100,120846;131401,KOR,W,CHOI Hyojoo/KIM Jiho,140,140,49,0,2019
99,100,105159;106660,HKG,W,LEE Ho Ching/NG Wing Nam,140,140,49,0,2019
99,100,115037;115543,HKG,W,SOO Wai Yam Minnie/DOO Hoi Kem,140,140,49,0,2019
99,100,111012;111072,MIX,W,SZOCS Bernadette/XIAO Maria,140,140,49,0,2019
99,100,111066;114726,GER,W,MITTELHAM Nina/WINTER Sabine,140,140,49,0,2019
99,100,104092;105111,AUS,W,JEE ^^ Minhyung/LAY Jian Fang,140,140,49,0,2019
106,108,106917;121401,POR,W,OLIVEIRA Leila/SHAO Jieni ^,130,130,49,0,2019
106,146,105469;108843,AUT,W,LIU Jia/SOLJA Amelie,130,90,49,0,2019
108,151,111072;131047,ESP,W,XIAO Maria/LIU (1997) ^^ Xin,125,85,49,0,2019
108,172,122741;124165,TPE,W,YU Hsiu-Ting/CHIEN Tung-Chuan,125,70,49,0,2019
110,91,114893;115413,ITA,W,COLANTONI Chiara/PICCOLIN Giorgia,120,160,49,0,2019
110,109,117924;133690,JPN,W,MORITA Ayane/UMEMURA Yuka,120,120,49,0,2019
110,109,113363;114897,HUN,W,BALINT Bernadett/NAGYVARADI Mercedes,120,120,49,0,2019
110,109,111066;116674,GER,W,WINTER Sabine/MANTZ Chantal,120,120,49,0,2019
110,109,110797;114105,TPE,W,CHEN Szu-Yu/CHENG I-Ching,120,120,49,0,2019
110,109,122052;123977,KOR,W,LEE Eunhye/SHIN Yubin,120,120,49,0,2019
110,,121040;121041,POL,W,WEGRZYN Anna/WEGRZYN Katarzyna,120,,49,0,2019
117,115,132724;134085,MAS,W,CHANG Li Sian Alice/TEE Ai Xin,115,115,49,0,2019
118,116,108843;118893,AUT,W,MISCHEK Karoline/SOLJA Amelie,110,110,49,0,2019
118,116,113300;124162,TPE,W,LIU Hsing-Yin/LI Yu-Jhun,110,110,49,0,2019
118,116,114158;131401,KOR,W,CHOI Hyojoo/YOO Eunchong,110,110,49,0,2019
118,116,133820;145066,PRK,W,RYU Il Gyong/KO Su Yong,110,110,49,0,2019
118,116,102445;106868,NGR,W,AKPAN Cecilia/EDEM Offiong,110,110,49,0,2019
118,116,120777;122428,MIX,W,LUNG Lisa/DRAGOMAN Andreea,110,110,49,0,2019
118,116,115043;118126,MIX,W,DOVAL Ilka/PAREDES Nathaly,110,110,49,0,2019
118,116,110227;111833,MIX,W,WU Yue/SAWETTABUT Suthasini,110,110,49,0,2019
118,116,131164;132886,PRK,W,KIM Jin Hyang/PYON Song Gyong,110,110,49,0,2019
118,116,110995;111656,MIX,W,MESHREF Dina/VIVARELLI Debora,110,110,49,0,2019
128,57,111065;111066,GER,W,SOLJA Petrissa/WINTER Sabine,105,245,49,0,2019
128,128,115037;123505,HKG,W,SOO Wai Yam Minnie/ZHU Chengzhu,105,105,49,0,2019
128,128,131818;136521,MRI,W,HOSENALLY Oumehani/JALIM Nandeshwaree,105,105,49,0,2019
128,128,102949;108875,UKR,W,BILENKO Tetyana/GAPONOVA Ganna,105,105,49,0,2019
128,128,100503;110881,COD,W,LITOBAKA Ammadine/NZANGANI Cyntia,105,105,49,0,2019
128,128,102445;114685,NGR,W,EDEM Offiong/EFFIOM Janet,105,105,49,0,2019
128,128,110286;113418,BRA,W,YAMADA Jessica/KUMAHARA Caroline,105,105,49,0,2019
128,128,106995;122193,NGR,W,ORIBAMISE Esther/OSHONAIKE Olufunke,105,105,49,0,2019
128,128,111628;131342,SGP,W,YU Mengyu/ZENG Jian ^^,105,105,49,0,2019
128,128,112455;121882,CRO,W,TUBIKANEC Ivana/CAKOL Klara,105,105,49,0,2019
128,128,113309;131618,MEX,W,SILVA Yadira/BARCENAS Clio,105,105,49,0,2019
128,128,102472;118507,SWE,W,EKHOLM Matilda/KALLBERG Christina,105,105,49,0,2019
140,141,110286;121623,BRA,W,YAMADA Jessica/TAKAHASHI Bruna,100,100,49,0,2019
140,141,108526;121959,IRI,W,SHAHSAVARI Neda/ASHTARI Mahshid,100,100,49,0,2019
140,141,117811;123505,HKG,W,MAK Tze Wing/ZHU Chengzhu ^,100,100,49,0,2019
140,141,113701;116880,NED,W,EERLAND Britt/VERMAAS Kim,100,100,49,0,2019
140,335,115402;122272,ESP,W,GARCIA Ana/ZHANG Xuan,100,15,49,0,2019
145,145,118774;120777,BEL,W,DEGRAEF Margo/LUNG Lisa,95,95,49,0,2019
146,82,104923;113942,CZE,W,ADAMKOVA Karin/KUCEROVA Aneta,90,170,49,0,2019
146,91,112453;135286,CRO,W,JEGER Mateja/SUN Jiayi ^,90,160,49,0,2019
146,116,111223;112280,LUX,W,DE NUTTE Sarah/KONSBRUCK Danielle,90,110,49,0,2019
146,146,103352;113942,CZE,W,CECHOVA Dana/ADAMKOVA Karin,90,90,49,0,2019
146,146,121706;121888,RUS,W,KOLISH Anastasia/TAILAKOVA Mariia,90,90,49,0,2019
151,151,114127;123505,HKG,W,LI Ching Wan/ZHU Chengzhu ^,85,85,49,0,2019
151,151,108226;110762,MIX,W,SAMARA Elizabeta/MA ^^ Wenting,85,85,49,0,2019
151,151,114882;116874,FRA,W,PFEFER Laura/ZARIF Audrey,85,85,49,0,2019
151,151,108657;110762,MIX,W,SIKORSKA Magdalena/MA ^^ Wenting,85,85,49,0,2019
151,151,115902;119529,CHN,W,ZHANG Qiang/FAN Siqi,85,85,49,0,2019
151,,102714;115902,CHN,W,FENG Yalan/ZHANG Qiang,85,,49,0,2019
151,,113617;136309,JPN,W,MAEDA Miyu/AKAE Kaho,85,,49,0,2019
158,157,103352;113701,MIX,W,CECHOVA Dana/EERLAND Britt,80,80,49,0,2019
158,157,119749;119860,TPE,W,HUANG Yu-Chiao/CHEN Ting-Ting,80,80,49,0,2019
158,157,102427;111012,MIX,W,DVORAK Galia/SZOCS Bernadette,80,80,49,0,2019
158,157,106660;115543,HKG,W,NG Wing Nam/DOO Hoi Kem,80,80,49,0,2019
158,157,119797;133895,CHN,W,QIAN Tianyi/SUN Mingyang,80,80,49,0,2019
158,157,133405;144633,JPN,W,ODO Satsuki/IDESAWA Kyoka,80,80,49,0,2019
158,157,102671;113197,QAT,W,FARAMARZI Maha/MOHAMED Aia,80,80,49,0,2019
158,157,107194;115920,IND,W,BATRA Manika/PATKAR Madhurika,80,80,49,0,2019
158,157,111833;123894,THA,W,SAWETTABUT Jinnipa/SAWETTABUT Suthasini,80,80,49,0,2019
158,157,107156;117132,KOR,W,LEE Yujin/PARK Joohyun,80,80,49,0,2019
158,157,110762;112221,MIX,W,MA ^^ Wenting/ZHANG Lily,80,80,49,0,2019
158,157,111849;118762,GER,W,HAN Ying ^/SHAN Xiaona ^,80,80,49,0,2019
158,157,108226;115009,MIX,W,SAMARA Elizabeta/DIAZ Adriana,80,80,49,0,2019
158,,115760;133895,CHN,W,GU Yuting/SUN Mingyang,80,,49,0,2019
158,,115430;118893,MIX,W,HO Tin-Tin/MISCHEK Karoline,80,,49,0,2019
173,170,118685;121706,RUS,W,SHCHERBATYKH Valeria/TAILAKOVA Mariia,75,75,49,0,2019
174,170,112321;117891,KAZ,W,KHUSSEINOVA Gulchekhra/LAVROVA Anastassiya,70,75,49,0,2019
174,172,133834;133840,TPE,W,CHU Yi-Ching/CAI Fong-En,70,70,49,0,2019
174,172,114706;116873,MIX,W,CHENG Hsien-Tzu/MIGOT Marie,70,70,49,0,2019
174,172,123078;132886,PRK,W,KIM Jinju/PYON Song Gyong,70,70,49,0,2019
174,172,110995;113418,MIX,W,VIVARELLI Debora/KUMAHARA Caroline,70,70,49,0,2019
174,172,114905;120125,SWE,W,BERGAND Filippa/BERGSTROM Linda,70,70,49,0,2019
174,172,108657;123228,MIX,W,SIKORSKA Magdalena/AKASHEVA Zauresh,70,70,49,0,2019
174,172,113309;115128,MIX,W,SILVA Yadira/IWASA Agustina,70,70,49,0,2019
174,172,103352;121714,MIX,W,CECHOVA Dana/KUKULKOVA Tatiana,70,70,49,0,2019
174,172,122232;122233,SGP,W,LIM Eunice/TAN En Hui,70,70,49,0,2019
174,172,112357;137894,FRA,W,GASNIER Laura/YUAN ^ Jia Nan,70,70,49,0,2019
174,172,115379;122241,NGR,W,BELLO Fatimo/AJALA Funmiola,70,70,49,0,2019
174,172,112356;116921,FRA,W,CHASSELIN Pauline/LOEUILLETTE Stephanie,70,70,49,0,2019
174,172,117811;121465,HKG,W,MAK Tze Wing/LIU Qi,70,70,49,0,2019
174,172,100032;113908,EGY,W,ABDEL-AZIZ Farah/HELMY Yousra,70,70,49,0,2019
174,335,123550;131100,FRA,W,LUTZ Camille/PAVADE Prithika,70,15,49,0,2019
174,335,133840;135929,TPE,W,CAI Fong-En/HSU Yi-Chen,70,15,49,0,2019
191,146,112356;121688,FRA,W,GUISNEL Oceane/LOEUILLETTE Stephanie,60,90,49,0,2019
191,188,103279;112357,FRA,W,GRUNDISCH Carole/GASNIER Laura,60,60,49,0,2019
191,188,109453;121623,MIX,W,TODOROVIC Andrea/TAKAHASHI Bruna,60,60,49,0,2019
191,188,111012;113711,ROU,W,SZOCS Bernadette/CIOBANU Irina,60,60,49,0,2019
191,188,103425;111416,MIX,W,HANFFOU Sarah/MORET Rachel,60,60,49,0,2019
191,188,118893;120557,MIX,W,AVAMERI Airi/MISCHEK Karoline,60,60,49,0,2019
191,188,115043;120979,NOR,W,CARLSEN Rebekka/DOVAL Ilka,60,60,49,0,2019
191,188,131816;131834,MRI,W,DESSCANN Sandhana/KINOO Ruqayyah,60,60,49,0,2019
191,188,122248;134387,MAD,W,DIMBIMIARILANITRA Harena/RANDRIANARISOA Niantsa,60,60,49,0,2019
191,188,111849;114726,GER,W,SHAN ^ Xiaona/MITTELHAM Nina,60,60,49,0,2019
191,188,110762;111833,MIX,W,MA ^^ Wenting/SAWETTABUT Suthasini,60,60,49,0,2019
191,188,113906;116733,EGY,W,SAAD Alaa/YOUSRY Amira,60,60,49,0,2019
191,188,120718;120719,ANG,W,ALBINO Isabel/TAVARES Ruth,60,60,49,0,2019
191,188,101610;119031,SEY,W,CHANG TIME Margaret/SINON Laura,60,60,49,0,2019
191,188,112897;133265,CGO,W,BOKOCKOU Ira/GAMAGO Beria Francelle,60,60,49,0,2019
191,188,119028;120798,MRI,W,HO WAN KAU Elodie/RAMASAWMY Caroline,60,60,49,0,2019
191,188,102316;117463,ROU,W,DIACONU Adina/MONTEIRO DODEAN Daniela,60,60,49,0,2019
191,188,117966;124072,SEY,W,BRISTOL Christy/KHATTABÊZAHIRA KHATTABÊZahira,60,60,49,0,2019
191,188,112866;117455,BUL,W,TRIFONOVA ^^ Polina/YOVKOVA Maria,60,60,49,0,2019
191,188,118168;122716,TPE,W,LIN Chia-Hsuan/SU Pei-Ling,60,60,49,0,2019
191,188,111260;114563,NEP,W,SHRESTHA Nabita/MAHARJAN Elina,60,60,49,0,2019
191,188,111066;111849,GER,W,WINTER Sabine/SHAN Xiaona ^,60,60,49,0,2019
191,188,103301;123081,UZB,W,GUFRANOVA Rimma/KIM Regina,60,60,49,0,2019
191,188,108825;121997,LBN,W,SAHAKIAN Mariana/KHOURY ^ Malak,60,60,49,0,2019
191,188,102427;111072,ESP,W,DVORAK Galia/XIAO Maria,60,60,49,0,2019
191,188,110995;122082,ITA,W,LAURENTI Jamila/VIVARELLI Debora,60,60,49,0,2019
191,188,119797;121403,CHN,W,QIAN Tianyi/CHEN Xingtong,60,60,49,0,2019
191,188,111871;121706,RUS,W,VOROBEVA Olga/TAILAKOVA Mariia,60,60,49,0,2019
191,188,114158;122052,KOR,W,YOO Eunchong/LEE Eunhye,60,60,49,0,2019
191,188,116873;121688,FRA,W,MIGOT Marie/GUISNEL Oceane,60,60,49,0,2019
191,188,105326;113701,NED,W,LI Jiao/EERLAND Britt,60,60,49,0,2019
191,251,112944;133026,TUR,W,ALTINKAYA Sibel ^/YILMAZ Ozge,60,30,49,0,2019
223,221,111213;114897,HUN,W,BALINT Bernadett/MADARASZ Dora,55,55,49,0,2019
223,221,110227;117463,MIX,W,WU Yue/DIACONU Adina,55,55,49,0,2019
223,221,111066;112453,MIX,W,WINTER Sabine/JEGER Mateja,55,55,49,0,2019
223,221,121462;132231,HKG,W,LEE Ka Yee/CHAU Wing Sze,55,55,49,0,2019
223,221,112348;114937,KOR,W,LEE Nakyung/KIM Mingyung,55,55,49,0,2019
223,221,117365;119537,IND,W,MUKHERJEE Sutirtha/MUKHERJEE Ayhika,55,55,49,0,2019
223,221,103283;115454,POL,W,BAJOR Natalia/GRZYBOWSKA-FRANC Katarzyna,55,55,49,0,2019
223,335,114893;122082,ITA,W,COLANTONI Chiara/LAURENTI Jamila,55,15,49,0,2019
223,,131368;136808,JPN,W,ODONO Yui/NOMURA Moe,55,,49,0,2019
223,,114937;121419,KOR,W,KIM Mingyung/KIM Yedam,55,,49,0,2019
233,228,109777;111346,CHI,W,MORALES Judith/VEGA Paulina,45,45,49,0,2019
233,228,113587;120051,MIX,W,CAREY Charlotte/TSAPTSINOS Maria,45,45,49,0,2019
233,228,117499;132892,MAS,W,HO Ying/LYNE Karen,45,45,49,0,2019
233,228,115850;116677,GRE,W,TOLIOU Aikaterini/PARIDI Konstantina,45,45,49,0,2019
233,251,120292;121714,SVK,W,GRIGELOVA Natalia/KUKULKOVA Tatiana,45,30,49,0,2019
233,335,123580;131911,SGP,W,KOH Kai Xin Pearlyn/TAN Li Lin Jassy,45,15,49,0,2019
239,232,122231;123575,SGP,W,WONG Xin Ru/ZHANG Wanling,40,40,49,0,2019
239,232,120725;120726,EGY,W,ALHODABY Marwa/ALHODABY Mariam,40,40,49,0,2019
239,232,123579;131342,SGP,W,GOI Rui Xuan/ZENG ^^ Jian,40,40,49,0,2019
239,232,108274;113587,MIX,W,SANG Xu Stephanie/CAREY Charlotte,40,40,49,0,2019
239,232,109272;145027,AUS,W,TAPPER Melissa/YANG ^^ Qian,40,40,49,0,2019
239,232,122718;131395,IND,W,AKULA Sreeja/CHITALE Diya Parag,40,40,49,0,2019
239,232,122193;122660,NGR,W,OJOMU Ajoke/ORIBAMISE Esther,40,40,49,0,2019
239,232,102427;116873,MIX,W,DVORAK Galia/MIGOT Marie,40,40,49,0,2019
239,232,113587;121714,MIX,W,CAREY Charlotte/KUKULKOVA Tatiana,40,40,49,0,2019
239,232,122561;143785,IND,W,SHANKAR Riti/GOYAL Garima,40,40,49,0,2019
239,232,111346;124506,CHI,W,MORALES Judith/RIOS Valentina,40,40,49,0,2019
239,232,116364;119836,ARG,W,MOLERO Candela/KAIZOJI Camila,40,40,49,0,2019
239,232,123824;136513,COD,W,LUZOLO Davina/DINANGA Lily,40,40,49,0,2019
239,232,123755;134742,PAR,W,CACERES Panambi/CUENCA Rebeca,40,40,49,0,2019
239,232,115153;120900,PAR,W,MARTINEZ Fatima/HERMOSILLA Melina,40,40,49,0,2019
239,232,113420;121623,BRA,W,GUI Lin/TAKAHASHI Bruna,40,40,49,0,2019
239,232,102427;113711,MIX,W,DVORAK Galia/CIOBANU Irina,40,40,49,0,2019
256,82,103283;107177,POL,W,GRZYBOWSKA-FRANC Katarzyna/PARTYKA Natalia,30,170,49,0,2019
256,146,131342;135286,MIX,W,SUN Jiayi ^/ZENG Jian ^^,30,90,49,0,2019
256,188,111416;114085,MIX,W,GALIC Alex/MORET Rachel,30,60,49,0,2019
256,188,113587;117455,MIX,W,CAREY Charlotte/YOVKOVA Maria,30,60,49,0,2019
256,251,108526;120670,IRI,W,SHAHSAVARI Neda/JAMALIFAR Fatemeh,30,30,49,0,2019
256,251,116622;121401,POR,W,FINS Rita/SHAO ^ Jieni,30,30,49,0,2019
256,251,101376;109025,LTU,W,PASKAUSKIENE Ruta/STUCKYTE Egle,30,30,49,0,2019
256,251,123113;131401,KOR,W,KIM ^ Hayeong/CHOI Hyojoo,30,30,49,0,2019
256,251,112453;122988,CRO,W,JEGER Mateja/PAVLOVIC Andrea,30,30,49,0,2019
256,251,114882;116873,FRA,W,MIGOT Marie/PFEFER Laura,30,30,49,0,2019
256,251,115043;117294,MIX,W,DOVAL Ilka/ORTEGA Daniela,30,30,49,0,2019
256,251,105779;114521,CRO,W,MALOBABIC Ivana/PETEK Petra,30,30,49,0,2019
256,251,114158;119676,KOR,W,YOO Eunchong/JI Eunchae,30,30,49,0,2019
256,251,103301;132900,UZB,W,GUFRANOVA Rimma/KHADJIEVA Rozalina,30,30,49,0,2019
256,251,145015;145016,UZB,W,NORKULOVA Mekhriniso/MAGDIEVA Markhabo,30,30,49,0,2019
256,251,102201;108151,IND,W,DESHPANDE Divya/SAHASRABUDHE Pooja,30,30,49,0,2019
256,251,112453;114074,MIX,W,JEGER Mateja/LUPULESKU Anelia,30,30,49,0,2019
256,251,102427;131047,ESP,W,DVORAK Galia/LIU (1997) ^^ Xin,30,30,49,0,2019
256,251,115050;115051,RUS,W,CHERNOVA Daria/MALANINA Maria,30,30,49,0,2019
256,251,107698;115402,ESP,W,RAMIREZ Sara/ZHANG Xuan,30,30,49,0,2019
256,251,122650;123666,SLO,W,STRAZAR Katarina/VOVK Aleksandra,30,30,49,0,2019
256,251,119089;121523,KOR,W,SIM Hyunju/YOON Hyobin,30,30,49,0,2019
256,251,108151;117035,IND,W,SAHASRABUDHE Pooja/ROY Krittwika,30,30,49,0,2019
256,251,114126;144509,MAC,W,LEONG Kit Weng/CHEUNG Pui Man,30,30,49,0,2019
256,251,121518;122758,KOR,W,KANG Dayeon/KANG Gayun,30,30,49,0,2019
256,251,120972;123894,THA,W,PARANANG Orawan/SAWETTABUT Jinnipa,30,30,49,0,2019
256,251,110286;113420,BRA,W,GUI Lin/YAMADA Jessica,30,30,49,0,2019
256,251,106744;136073,MDV,W,NIMAL Fathimath/ISMAIL Laisa,30,30,49,0,2019
256,251,120292;121715,SVK,W,GRIGELOVA Natalia/PUCHOVANOVA Nikoleta,30,30,49,0,2019
256,251,123074;132005,PHI,W,DAEL Emy Rose/FADOL Rose Jean,30,30,49,0,2019
256,251,112453;116533,CRO,W,JEGER Mateja/SREBRNJAK Dorina,30,30,49,0,2019
256,251,117889;131559,IRI,W,SAMET Mahshid/SAFAEI Shima,30,30,49,0,2019
256,251,116874;116921,FRA,W,CHASSELIN Pauline/ZARIF Audrey,30,30,49,0,2019
256,251,119537;123684,IND,W,MUKHERJEE Ayhika/KAMATH Archana Girish,30,30,49,0,2019
